No.,Time,Source,Destination,Protocol,Length,Info
11779.0,659.202613615,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11780.0,659.202922437,10.0.2.15,213.57.24.97,QUIC,83.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11781.0,659.204104201,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11782.0,659.204412479,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
11783.0,659.205040381,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11784.0,659.205365462,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11785.0,659.20567195,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11786.0,659.20596355,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11787.0,659.206265357,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11788.0,659.206583489,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11789.0,659.206879013,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11790.0,659.207607696,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11791.0,659.207942034,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11792.0,659.208261336,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11793.0,659.209140779,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11794.0,659.209439983,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11795.0,659.209734767,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11796.0,659.210353376,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11797.0,659.2108405,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11798.0,659.211225054,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11799.0,659.212866063,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
11800.0,659.21324215,10.0.2.15,213.57.24.97,QUIC,80.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11801.0,659.213930406,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11802.0,659.214275456,10.0.2.15,213.57.24.97,QUIC,83.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11803.0,659.214569115,10.0.2.15,213.57.24.97,QUIC,76.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11804.0,659.214857309,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11805.0,659.215501822,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11806.0,659.215823122,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11807.0,659.216773,10.0.2.15,213.57.24.97,QUIC,77.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11808.0,659.217117732,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11809.0,659.217412457,10.0.2.15,213.57.24.97,QUIC,81.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11810.0,659.217826814,10.0.2.15,213.57.24.97,QUIC,80.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11811.0,659.218207403,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11812.0,659.218548205,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11813.0,659.234348861,213.57.24.97,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
11814.0,659.24111493,10.0.2.15,213.57.24.97,QUIC,78.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
11815.0,659.241362807,10.0.2.15,213.57.24.97,QUIC,79.0,"Protected Payload (KP0), DCID=9c8100010d81584d"
