No.,Time,Source,Destination,Protocol,Length,Info
6192.0,528.877107479,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6193.0,528.877107501,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6194.0,528.877107523,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6195.0,528.877107543,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6196.0,528.877107565,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6197.0,528.877121369,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6198.0,528.8771214,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6199.0,528.877121424,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6200.0,528.877121444,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6201.0,528.877121465,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6202.0,528.877121486,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6203.0,528.877121508,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6204.0,528.877121529,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6205.0,528.877172005,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6206.0,528.877172076,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6207.0,528.877172099,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6208.0,528.877172121,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6209.0,528.877172143,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6210.0,528.877172164,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6211.0,528.877172186,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6212.0,528.877172206,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6213.0,528.877184761,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6214.0,528.877184793,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6215.0,528.877184814,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6216.0,528.877184836,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6217.0,528.877184858,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6218.0,528.877184878,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6219.0,528.877184901,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6220.0,528.877184922,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6221.0,528.877232254,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6222.0,528.877232324,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6223.0,528.877232347,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6224.0,528.877232369,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6225.0,528.877232389,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6226.0,528.877232411,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6227.0,528.877232431,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6228.0,528.877232453,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6229.0,528.878160925,10.0.2.15,157.240.221.60,QUIC,85.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6230.0,528.878647153,10.0.2.15,157.240.221.60,QUIC,84.0,"Protected Payload (KP0), DCID=9a1d00ef19746a74"
6231.0,528.87904746,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6232.0,528.879047584,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6233.0,528.879047644,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6234.0,528.879047666,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6235.0,528.879047696,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6236.0,528.879346727,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6237.0,528.879346823,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6238.0,528.879346852,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6239.0,528.879346873,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6240.0,528.879652685,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6241.0,528.879932225,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6242.0,528.879932307,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6243.0,528.879932328,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
6244.0,528.880207907,157.240.221.60,10.0.2.15,QUIC,1274.0,Protected Payload (KP0)
