No.,Time,Source,Destination,Protocol,Length,Info
7926.0,115.029989056,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7927.0,115.032406422,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7928.0,115.051206319,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7929.0,115.051648799,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7930.0,115.055519999,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7931.0,115.055520484,157.240.196.60,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7932.0,115.069068509,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7933.0,115.069357255,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7934.0,115.079812864,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7935.0,115.080682218,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7936.0,115.090673627,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7937.0,115.106559885,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7938.0,115.106661519,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7939.0,115.124012424,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7940.0,115.138642546,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7941.0,115.139087422,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7942.0,115.156262583,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7943.0,115.156753649,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7944.0,115.190314726,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7945.0,115.190619395,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7946.0,115.202851163,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7947.0,115.210671018,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7948.0,115.226341886,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7949.0,115.226756155,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7950.0,115.22721008,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7951.0,115.260506252,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7952.0,115.274674111,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7953.0,115.27727847,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7954.0,115.280948122,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7955.0,115.29200244,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7956.0,115.315140492,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7957.0,115.315488991,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7958.0,115.33112714,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7959.0,115.390212203,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7960.0,115.390446355,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7961.0,115.408276197,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7962.0,115.408953986,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7963.0,115.427056133,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7964.0,115.427267228,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7965.0,115.427664733,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7966.0,115.442502083,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7967.0,115.450355542,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7968.0,115.458359368,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7969.0,115.464951967,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7970.0,115.465198939,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7971.0,115.482539831,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7972.0,115.523747841,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7973.0,115.524029632,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7974.0,115.529561374,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7975.0,115.538507557,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7976.0,115.547294999,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7977.0,115.547563887,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7978.0,115.554515746,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7979.0,115.562626341,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
7980.0,115.568940299,192.117.112.96,10.0.2.15,QUIC,90.0,Protected Payload (KP0)
7981.0,115.578484232,10.0.2.15,192.117.112.96,QUIC,1292.0,"Protected Payload (KP0), DCID=838100060fb26e0b"
